layer,head,insertion_rate_masked,delta_insertion_rate,delta_repetition,delta_syntactic,delta_content,p_value_delta,regression_checked,non_indian_wer_masked,regression_ok
25,15,0.012691914022517911,0.0,0.0,0.00040941658137154564,-0.00040941658137154564,1.0,False,,
25,16,0.012282497441146366,0.00040941658137154564,0.0,0.0006141248720573185,-0.00020470829068577195,0.1303,False,,
25,17,0.012691914022517911,0.0,0.0,0.00040941658137154564,-0.00040941658137154564,0.607,False,,
25,18,0.012282497441146366,0.00040941658137154564,0.0,0.0008188331627430913,-0.00040941658137154564,0.1378,False,,
25,19,0.012691914022517911,0.0,0.0,0.00040941658137154564,-0.00040941658137154564,0.652,False,,
26,0,0.012691914022517911,0.0,0.0,0.00040941658137154564,-0.00040941658137154564,1.0,False,,
26,1,0.01248720573183214,0.00020470829068577195,0.0,0.0006141248720573185,-0.00040941658137154564,0.3751,False,,
26,2,0.012896622313203685,-0.0002047082906857737,0.0,0.00040941658137154564,-0.0006141248720573176,0.8199,False,,
26,3,0.01330603889457523,-0.0006141248720573193,0.0,-0.00020470829068577282,-0.00040941658137154564,1.0,True,0.0661,True
26,4,0.012691914022517911,0.0,0.0,0.00040941658137154564,-0.00040941658137154564,1.0,False,,
26,5,0.012896622313203685,-0.0002047082906857737,0.0,0.00040941658137154564,-0.0006141248720573176,1.0,False,,
26,6,0.012691914022517911,0.0,0.0,0.0006141248720573185,-0.0006141248720573176,0.6618,False,,
26,7,0.012691914022517911,0.0,0.0,0.00040941658137154564,-0.00040941658137154564,1.0,False,,
26,8,0.012896622313203685,-0.0002047082906857737,0.0,0.00020470829068577282,-0.00040941658137154564,1.0,False,,
26,9,0.012691914022517911,0.0,0.0,0.00040941658137154564,-0.00040941658137154564,1.0,False,,
26,10,0.013101330603889457,-0.00040941658137154564,0.0,0.00020470829068577282,-0.0006141248720573176,1.0,False,,
26,11,0.012896622313203685,-0.0002047082906857737,0.0,0.00040941658137154564,-0.0006141248720573176,1.0,False,,
26,12,0.012691914022517911,0.0,0.0,0.00040941658137154564,-0.00040941658137154564,1.0,False,,
26,13,0.01248720573183214,0.00020470829068577195,0.0,0.0006141248720573185,-0.00040941658137154564,0.3658,False,,
26,14,0.01248720573183214,0.00020470829068577195,0.0,0.0006141248720573185,-0.00040941658137154564,0.3954,False,,
26,15,0.013715455475946776,-0.001023541453428865,-0.00020470829068577277,0.00040941658137154564,-0.001228249744114637,1.0,True,0.0665,True
26,16,0.1007164790174002,-0.08802456499488229,-0.0436028659160696,-0.04360286591606961,-0.0008188331627430913,1.0,True,0.0663,True
26,17,0.012896622313203685,-0.0002047082906857737,0.0,0.00040941658137154564,-0.0006141248720573176,1.0,False,,
26,18,0.012691914022517911,0.0,0.0,0.00040941658137154564,-0.00040941658137154564,1.0,False,,
26,19,0.012896622313203685,-0.0002047082906857737,0.0,0.00020470829068577282,-0.00040941658137154564,1.0,False,,
27,0,0.012896622313203685,-0.0002047082906857737,0.0,0.00020470829068577282,-0.00040941658137154564,1.0,False,,
27,1,0.012691914022517911,0.0,0.0,0.00040941658137154564,-0.00040941658137154564,1.0,False,,
27,2,0.012691914022517911,0.0,0.0,0.00040941658137154564,-0.00040941658137154564,1.0,False,,
27,3,0.01248720573183214,0.00020470829068577195,0.0,0.0006141248720573185,-0.00040941658137154564,0.3737,False,,
27,4,0.01248720573183214,0.00020470829068577195,0.0,0.0006141248720573185,-0.00040941658137154564,0.3737,False,,
27,5,0.012691914022517911,0.0,0.0,0.0006141248720573185,-0.0006141248720573176,0.6484,False,,
27,6,0.012691914022517911,0.0,0.0,0.00040941658137154564,-0.00040941658137154564,1.0,False,,
27,7,0.012896622313203685,-0.0002047082906857737,0.0,0.00040941658137154564,-0.0006141248720573176,0.8154,False,,
27,8,0.013101330603889457,-0.00040941658137154564,0.0,0.00020470829068577282,-0.0006141248720573176,1.0,False,,
27,9,0.01248720573183214,0.00020470829068577195,0.0,0.0006141248720573185,-0.00040941658137154564,0.3658,False,,
27,10,0.012691914022517911,0.0,0.0,0.00040941658137154564,-0.00040941658137154564,1.0,False,,
27,11,0.01248720573183214,0.00020470829068577195,0.0,0.0006141248720573185,-0.00040941658137154564,0.3658,False,,
27,12,0.01248720573183214,0.00020470829068577195,0.0,0.00040941658137154564,-0.00020470829068577195,0.3695,False,,
27,13,0.012896622313203685,-0.0002047082906857737,0.0,0.00020470829068577282,-0.00040941658137154564,1.0,False,,
27,14,0.01248720573183214,0.00020470829068577195,0.0,0.0006141248720573185,-0.00040941658137154564,0.3658,False,,
27,15,0.10092118730808598,-0.08822927328556807,-0.0436028659160696,-0.04360286591606961,-0.0010235414534288632,1.0,True,0.067,True
27,16,0.012691914022517911,0.0,0.0,0.0006141248720573185,-0.0006141248720573176,0.6618,False,,
27,17,0.012896622313203685,-0.0002047082906857737,0.0,0.00040941658137154564,-0.0006141248720573176,0.8161,False,,
27,18,0.012691914022517911,0.0,0.0,0.00040941658137154564,-0.00040941658137154564,1.0,False,,
27,19,0.012691914022517911,0.0,0.0,0.00040941658137154564,-0.00040941658137154564,1.0,False,,
28,0,0.01248720573183214,0.00020470829068577195,0.0,0.0006141248720573185,-0.00040941658137154564,0.3911,False,,
28,1,0.012691914022517911,0.0,0.0,0.00040941658137154564,-0.00040941658137154564,1.0,False,,
28,2,0.01248720573183214,0.00020470829068577195,0.0,0.0006141248720573185,-0.00040941658137154564,0.3658,False,,
28,3,0.012691914022517911,0.0,0.0,0.00040941658137154564,-0.00040941658137154564,1.0,False,,
28,4,0.012896622313203685,-0.0002047082906857737,0.0,0.00040941658137154564,-0.0006141248720573176,1.0,False,,
28,5,0.012896622313203685,-0.0002047082906857737,0.0,0.00040941658137154564,-0.0006141248720573176,1.0,False,,
28,6,0.01248720573183214,0.00020470829068577195,0.0,0.0006141248720573185,-0.00040941658137154564,0.3737,False,,
28,7,0.012691914022517911,0.0,0.0,0.00040941658137154564,-0.00040941658137154564,1.0,False,,
28,8,0.012896622313203685,-0.0002047082906857737,0.0,0.00020470829068577282,-0.00040941658137154564,1.0,False,,
28,9,0.012691914022517911,0.0,0.0,0.00040941658137154564,-0.00040941658137154564,1.0,False,,
28,10,0.012691914022517911,0.0,0.0,0.00040941658137154564,-0.00040941658137154564,1.0,False,,
28,11,0.012691914022517911,0.0,0.0,0.00040941658137154564,-0.00040941658137154564,1.0,False,,
28,12,0.012896622313203685,-0.0002047082906857737,0.0,0.00020470829068577282,-0.00040941658137154564,1.0,False,,
28,13,0.012691914022517911,0.0,0.0,0.0006141248720573185,-0.0006141248720573176,0.6592,False,,
28,14,0.01248720573183214,0.00020470829068577195,0.0,0.00040941658137154564,-0.00020470829068577195,0.4032,False,,
28,15,0.012691914022517911,0.0,0.0,0.0006141248720573185,-0.0006141248720573176,0.6592,False,,
28,16,0.012691914022517911,0.0,0.0,0.00040941658137154564,-0.00040941658137154564,0.6507,False,,
28,17,0.012896622313203685,-0.0002047082906857737,0.0,0.00040941658137154564,-0.0006141248720573176,1.0,False,,
28,18,0.012691914022517911,0.0,0.0,0.00040941658137154564,-0.00040941658137154564,1.0,False,,
28,19,0.012896622313203685,-0.0002047082906857737,0.0,0.00040941658137154564,-0.0006141248720573176,1.0,False,,
29,0,0.012691914022517911,0.0,0.0,0.00040941658137154564,-0.00040941658137154564,1.0,False,,
29,1,0.012896622313203685,-0.0002047082906857737,0.0,0.00020470829068577282,-0.00040941658137154564,1.0,False,,
29,2,0.012896622313203685,-0.0002047082906857737,0.0,0.00020470829068577282,-0.00040941658137154564,0.8174,False,,
29,3,0.012691914022517911,0.0,0.0,0.00040941658137154564,-0.00040941658137154564,0.652,False,,
29,4,0.012896622313203685,-0.0002047082906857737,0.0,0.00040941658137154564,-0.0006141248720573176,1.0,False,,
29,5,0.012691914022517911,0.0,0.0,0.00040941658137154564,-0.00040941658137154564,0.6572,False,,
29,6,0.012282497441146366,0.00040941658137154564,0.0,0.0006141248720573185,-0.00020470829068577195,0.1361,False,,
29,7,0.01248720573183214,0.00020470829068577195,0.0,0.00040941658137154564,-0.00020470829068577195,0.418,False,,
29,8,0.012691914022517911,0.0,0.0,0.00040941658137154564,-0.00040941658137154564,1.0,False,,
29,9,0.01248720573183214,0.00020470829068577195,0.0,0.0006141248720573185,-0.00040941658137154564,0.3658,False,,
29,10,0.012691914022517911,0.0,0.0,0.00040941658137154564,-0.00040941658137154564,1.0,False,,
29,11,0.01330603889457523,-0.0006141248720573193,-0.00020470829068577277,0.00020470829068577282,-0.0006141248720573176,0.9273,True,0.0663,True
29,12,0.012896622313203685,-0.0002047082906857737,0.0,0.00040941658137154564,-0.0006141248720573176,1.0,False,,
29,13,0.01248720573183214,0.00020470829068577195,0.0,0.0006141248720573185,-0.00040941658137154564,0.3658,False,,
29,14,0.012691914022517911,0.0,0.0,0.00040941658137154564,-0.00040941658137154564,1.0,False,,
29,15,0.012691914022517911,0.0,0.0,0.00040941658137154564,-0.00040941658137154564,1.0,False,,
29,16,0.012691914022517911,0.0,0.0,0.0006141248720573185,-0.0006141248720573176,1.0,False,,
29,17,0.012691914022517911,0.0,0.0,0.00040941658137154564,-0.00040941658137154564,1.0,False,,
29,18,0.10092118730808598,-0.08822927328556807,-0.0436028659160696,-0.04380757420675538,-0.0008188331627430913,1.0,True,0.0667,True
29,19,0.012691914022517911,0.0,0.0,0.00040941658137154564,-0.00040941658137154564,1.0,False,,
30,0,0.01248720573183214,0.00020470829068577195,0.0,0.0006141248720573185,-0.00040941658137154564,0.3658,False,,
30,1,0.012691914022517911,0.0,0.0,0.00040941658137154564,-0.00040941658137154564,1.0,False,,
30,2,0.012896622313203685,-0.0002047082906857737,0.0,0.00040941658137154564,-0.0006141248720573176,1.0,False,,
30,3,0.01248720573183214,0.00020470829068577195,0.0,0.0006141248720573185,-0.00040941658137154564,0.3751,False,,
30,4,0.012691914022517911,0.0,0.0,0.00040941658137154564,-0.00040941658137154564,0.652,False,,
30,5,0.012896622313203685,-0.0002047082906857737,0.0,0.0,-0.00020470829068577195,0.7372,False,,
30,6,0.012691914022517911,0.0,0.0,0.00040941658137154564,-0.00040941658137154564,1.0,False,,
30,7,0.012896622313203685,-0.0002047082906857737,0.0,0.00040941658137154564,-0.0006141248720573176,1.0,False,,
30,8,0.013101330603889457,-0.00040941658137154564,0.0,0.00020470829068577282,-0.0006141248720573176,1.0,False,,
30,9,0.013101330603889457,-0.00040941658137154564,0.0,0.00020470829068577282,-0.0006141248720573176,1.0,False,,
30,10,0.012691914022517911,0.0,0.0,0.00040941658137154564,-0.00040941658137154564,1.0,False,,
30,11,0.013101330603889457,-0.00040941658137154564,0.0,0.0,-0.00040941658137154564,0.8542,False,,
30,12,0.012691914022517911,0.0,0.0,0.00040941658137154564,-0.00040941658137154564,0.6522,False,,
30,13,0.012896622313203685,-0.0002047082906857737,0.0,0.00020470829068577282,-0.00040941658137154564,1.0,False,,
30,14,0.012896622313203685,-0.0002047082906857737,0.0,0.00020470829068577282,-0.00040941658137154564,1.0,False,,
30,15,0.013101330603889457,-0.00040941658137154564,0.0,0.00040941658137154564,-0.0008188331627430913,1.0,False,,
30,16,0.012282497441146366,0.00040941658137154564,0.0,0.0006141248720573185,-0.00020470829068577195,0.1303,False,,
30,17,0.012896622313203685,-0.0002047082906857737,0.0,0.00040941658137154564,-0.0006141248720573176,1.0,False,,
30,18,0.012691914022517911,0.0,0.0,0.00040941658137154564,-0.00040941658137154564,0.653,False,,
30,19,0.01248720573183214,0.00020470829068577195,0.0,0.0006141248720573185,-0.00040941658137154564,0.3658,False,,
31,0,0.012691914022517911,0.0,0.0,0.00040941658137154564,-0.00040941658137154564,0.652,False,,
31,1,0.012691914022517911,0.0,0.0,0.00040941658137154564,-0.00040941658137154564,1.0,False,,
31,2,0.012691914022517911,0.0,0.0,0.00040941658137154564,-0.00040941658137154564,1.0,False,,
31,3,0.012691914022517911,0.0,0.0,0.00040941658137154564,-0.00040941658137154564,1.0,False,,
31,4,0.012691914022517911,0.0,0.0,0.00040941658137154564,-0.00040941658137154564,1.0,False,,
31,5,0.012691914022517911,0.0,0.0,0.00040941658137154564,-0.00040941658137154564,1.0,False,,
31,6,0.012691914022517911,0.0,0.0,0.00040941658137154564,-0.00040941658137154564,1.0,False,,
31,7,0.012691914022517911,0.0,0.0,0.00040941658137154564,-0.00040941658137154564,1.0,False,,
31,8,0.01248720573183214,0.00020470829068577195,0.0,0.0006141248720573185,-0.00040941658137154564,0.3658,False,,
31,9,0.012282497441146366,0.00040941658137154564,0.0,0.0008188331627430913,-0.00040941658137154564,0.1378,False,,
31,10,0.012691914022517911,0.0,0.0,0.00040941658137154564,-0.00040941658137154564,1.0,False,,
31,11,0.012691914022517911,0.0,0.0,0.00040941658137154564,-0.00040941658137154564,1.0,False,,
31,12,0.012691914022517911,0.0,0.0,0.00040941658137154564,-0.00040941658137154564,1.0,False,,
31,13,0.012691914022517911,0.0,0.0,0.00040941658137154564,-0.00040941658137154564,1.0,False,,
31,14,0.012896622313203685,-0.0002047082906857737,0.0,0.00020470829068577282,-0.00040941658137154564,1.0,False,,
31,15,0.1007164790174002,-0.08802456499488229,-0.0436028659160696,-0.04360286591606961,-0.0008188331627430913,1.0,True,0.0665,True
31,16,0.012896622313203685,-0.0002047082906857737,0.0,0.00020470829068577282,-0.00040941658137154564,1.0,False,,
31,17,0.012691914022517911,0.0,0.0,0.00040941658137154564,-0.00040941658137154564,1.0,False,,
31,18,0.012896622313203685,-0.0002047082906857737,0.0,0.00040941658137154564,-0.0006141248720573176,1.0,False,,
31,19,0.012691914022517911,0.0,0.0,0.00040941658137154564,-0.00040941658137154564,1.0,False,,
